"","X","id","pname","gender","fname","canonical_fname","oname","born_on_year","begin_on_year","begin_on_month","begin_on_day","end_on_year","end_on_month","end_on_day","nationality"
"1361",11543,9945,"Elsie Dougherty",1,"Stenographer","Second Division","Pool",NA,1921,8,20,NA,NA,NA,"British"
"1362",11545,9280,"Jean Marc Jaccard",0,"Cleaner","Third Division","Auxiliary Staff",1909,1937,9,24,1937,10,6,"Swiss"
"1363",11546,9280,"Jean Marc Jaccard",0,"Cleaner","Third Division","Auxiliary Staff",1909,1938,4,29,1938,5,28,"Swiss"
"1364",11547,10640,"Elsie Elizabeth Ware",1,"Shorthand Typist","Second Division","Pool",1906,1928,9,3,1928,9,25,"British"
"1365",11548,10640,"Elsie Elizabeth Ware",1,"Shorthand Typist","Second Division","Pool",1906,1929,8,15,1930,8,17,"British"
"1366",11549,10640,"Elsie Elizabeth Ware",1,"Shorthand Typist","Second Division","Pool",1906,1933,9,25,1933,10,11,"British"
"1367",11550,10640,"Elsie Elizabeth Ware",1,"Shorthand Typist","Second Division","Pool",1906,1934,9,10,1934,9,16,"British"
"1368",11552,9284,"Martha Jaccard",1,"Clerk","Second Division","Personnel Office",1913,1937,5,7,1937,10,31,"Swiss"
"1369",11554,9286,"Marcel Jaccoud",0,"Liftboy","Third Division","Auxiliary Staff",1903,1921,4,1,1923,NA,NA,"Swiss"
"1370",11555,9287,"C. E. Engel",1,"Translator","First Division","Translation",1903,1946,4,4,1946,4,18,"French"
"1371",11557,9948,"Elsie Marjorie Dowsett",1,"Shorthand Typist","Second Division","Pool",1910,1935,5,13,1940,7,31,"British"
"1372",11558,10280,"Elsie Marjory Smith",1,"Typist","Second Division","Pool",1899,1920,5,10,NA,NA,NA,"British"
"1373",11559,9292,"Séraphine Meuwly",1,"Cleaner","Third Division","Auxiliary Staff",1910,1946,2,27,1946,7,31,"Swiss"
"1374",11560,9293,"Albert Meyer",0,"Messenger","Second Division","Auxiliary Staff",1874,1927,8,22,1927,8,31,"Swiss"
"1375",11566,11048,"Elsie Ray",1,"Shorthand Typist","Second Division","Pool",1899,1925,11,25,1940,9,5,"British"
"1376",11567,11048,"Elsie Ray",1,"Copyist","Second Division","Pool",1899,1922,8,28,1923,1,1,"British"
"1377",11568,8897,"Elwyn Margaret MacFarlane née Steedman",1,"Copyist","Second Division","Pool",1907,1936,6,8,1939,9,30,"British"
"1378",11569,8924,"Emily Margaret McDonald",1,"Bilingual Shorthand-Typist","Second Division","Pool",1894,1927,5,1,1927,9,30,"British"
"1379",11570,9296,"Jacques Meyer",0,"Messenger","Second Division","Auxiliary Staff",1901,1930,2,17,1931,1,31,"Swiss"
"1380",11571,9297,"Louis Henry Meyer",0,"Clerk","Second Division","Financial Section & Economic Intelligence Service",1911,1937,5,11,1937,7,10,"Swiss"
"1381",11572,9297,"Louis Henry Meyer",0,"Clerk","Second Division","Financial Section & Economic Intelligence Service",1911,1938,1,1,1939,9,2,"Swiss"
"1382",11573,9297,"Louis Henry Meyer",0,"Clerk","Second Division","Financial Section & Economic Intelligence Service",1911,1940,1,17,1940,2,1,"Swiss"
"1383",11574,9298,"Maria Meyer",1,"Cleaner","Third Division","Auxiliary Staff",1904,1936,2,10,1939,5,31,"Swiss"
"1384",11575,8924,"Emily Margaret McDonald",1,"Shorthand Typist","Second Division","Pool",1894,1927,2,1,1927,4,30,"British"
"1385",11576,9300,"Evelyne Meylan",1,"Member of Section","First Division","Distribution of Documents",NA,1921,NA,NA,1921,2,22,"Swiss"
"1386",11577,9301,"Louise Meyll-Vodoz",1,"Copyist","Second Division","Duplicating & Multigraph Service",1892,1937,9,22,1937,10,5,"Swiss"
"1387",11578,9302,"Jean Frédéric Meyrat",0,"Messenger","Second Division","Auxiliary Staff",1904,1936,2,24,1946,7,31,"Swiss"
"1388",11579,8930,"Emma Ruth Mcgown",1,"Shorthand Typist","Second Division","Pool",1906,1935,5,13,1937,12,31,"British"
"1389",11580,10648,"Ermyntrude Winifred Watson",1,"Shorthand Typist","Second Division","Pool",1897,1928,3,15,1928,5,6,"British"
"1390",11581,10648,"Ermyntrude Winifred Watson",1,"Copyist","Second Division","Pool",1897,1927,3,23,1928,3,14,"British"
"1391",11582,10648,"Ermyntrude Winifred Watson",1,"Stenographer","Second Division","Pool",1897,1946,4,6,1946,4,27,"British"
"1392",11596,10031,"Ernest  Satchwell ",0,"Translator","First Division","General Assemblies Staff",1876,1922,9,2,NA,NA,NA,"British"
"1393",11597,10764,"Ernest Augustus  Wilson",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1868,1921,9,3,NA,NA,NA,"British"
"1394",11598,9318,"Marthe Michaud",1,"Cleaner","Third Division","Auxiliary Staff",1908,1946,4,5,1946,7,31,"Swiss"
"1395",11599,9319,"Emmanuel Michel",0,"Translator","First Division","Translation",1889,1925,5,4,1925,6,20,"French"
"1396",11600,9319,"Emmanuel Michel",0,"Translator","First Division","Translation",1889,1926,4,26,1926,9,30,"French"
"1397",11601,9320,"Jeanne Michel",1,"Clerk Assistant","Second Division","Internal Administration",1888,1920,3,15,1921,3,28,"French"
"1398",11602,10764,"Ernest Augustus  Wilson",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1868,1922,9,2,NA,NA,NA,"British"
"1399",11603,9320,"Jeanne Michel",1,"Secretary-Shorthand-Typist","Second Division","Legal Section",1888,1922,3,15,1943,6,30,"French"
"1400",11604,9321,"Camille Michelet née Valot",1,"Précis Writer","First Division","Précis-Writing Department",1904,1931,1,5,1931,2,4,"French"
"1401",11605,9321,"Camille Michelet née Valot",1,"Précis Writer","First Division","Précis-Writing Department",1904,1931,6,1,1931,7,14,"French"
"1402",11606,9321,"Camille Michelet née Valot",1,"Précis Writer","First Division","Précis-Writing Department",1904,1931,9,7,1931,9,29,"French"
"1403",11607,9321,"Camille Michelet née Valot",1,"Précis Writer","First Division","Précis-Writing Department",1904,1932,4,11,1932,7,23,"French"
"1404",11608,9321,"Camille Michelet née Valot",1,"Précis Writer","First Division","Précis-Writing Department",1904,1932,9,24,1932,10,15,"French"
"1405",11609,9321,"Camille Michelet née Valot",1,"Précis Writer","First Division","Précis-Writing Department",1904,1934,9,12,1934,9,15,"French"
"1406",11610,9321,"Camille Michelet née Valot",1,"Précis Writer","First Division","Précis-Writing Department",1904,1935,10,21,1935,12,14,"French"
"1407",11611,9321,"Camille Michelet née Valot",1,"Précis Writer","First Division","Précis-Writing Department",1904,1936,1,17,1936,1,30,"French"
"1408",11612,10764,"Ernest Augustus  Wilson",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1868,1923,9,2,NA,NA,NA,"British"
"1409",11613,10764,"Ernest Augustus  Wilson",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1868,1924,8,31,NA,NA,NA,"British"
"1410",11614,9323,"Marguerite Michell",1,"Clerk","Second Division","Information Section",1894,1929,8,27,1929,11,9,"British"
"1411",11615,9324,"Nora Irene Michell",1,"Assistant Archivist","First Division","Information Section",1888,1921,1,1,1930,12,31,"British"
"1412",11616,9324,"Nora Irene Michell",1,"Junior Assistant","Second Division","Library",1888,1932,1,1,1939,4,8,"British"
"1413",11617,9324,"Nora Irene Michell",1,"Junior Assistant","Second Division","Information Section",1888,1931,1,1,1931,12,31,"British"
"1414",11619,9326,"Violette Louise Michot",1,"Cleaner","Third Division","Auxiliary Staff",1905,1936,9,15,1936,10,7,"Swiss"
"1415",11620,10764,"Ernest Augustus  Wilson",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1868,1925,1,11,NA,NA,NA,"British"
"1416",11621,9241,"Esther Ivers",1,"Shorthand Typist","Second Division","Pool",1893,1921,3,1,NA,NA,NA,"British"
"1417",11622,9327,"Kathleen Margaret Midwinter",1,"Shorthand Typist","Second Division","Financial Section & Economic Intelligence Service",1909,1932,1,11,1934,2,4,"British"
"1418",11623,10744,"Esther Williams",1,"Shorthand Typist","Second Division","Pool",1901,1928,9,3,1928,9,26,"British"
"1419",11633,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1926,3,8,1926,9,26,"Swiss"
"1420",11634,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1927,5,4,1927,12,12,"Swiss"
"1421",11635,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1928,3,5,1928,12,17,"Swiss"
"1422",11636,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1929,3,4,1929,12,7,"Swiss"
"1423",11637,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1930,1,7,1930,12,9,"Swiss"
"1424",11638,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1931,1,19,1931,6,15,"Swiss"
"1425",11639,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1932,2,2,1932,12,22,"Swiss"
"1426",11640,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1933,2,21,1933,10,11,"Swiss"
"1427",11641,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1934,1,15,1934,9,27,"Swiss"
"1428",11642,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1935,4,15,1935,12,20,"Swiss"
"1429",11643,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1936,1,20,1936,12,16,"Swiss"
"1430",11644,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1937,1,21,1937,10,6,"Swiss"
"1431",11645,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1938,1,26,1938,9,30,"Swiss"
"1432",11646,9337,"Marthe Mieusset",1,"Messenger","Second Division","Duplicating & Multigraph Service",1910,1939,1,16,1939,12,15,"Swiss"
"1433",11647,9338,"Louis Emile Miffon",0,"Messenger","Second Division","Auxiliary Staff",1911,1931,8,31,1931,9,29,"Swiss"
"1434",11648,9338,"Louis Emile Miffon",0,"Messenger","Second Division","Auxiliary Staff",1911,1932,1,25,1932,4,24,"Swiss"
"1435",11649,9338,"Louis Emile Miffon",0,"Cyclist","Third Division","Auxiliary Staff",1911,1932,4,25,1932,7,30,"Swiss"
"1436",11650,9338,"Louis Emile Miffon",0,"Messenger","Second Division","Auxiliary Staff",1911,1935,9,11,1936,9,30,"Swiss"
"1437",11651,9339,"Marthe Miffon",1,"Cleaner","Third Division","Auxiliary Staff",1906,1936,2,27,1946,7,31,"French"
"1438",11652,9340,"Ethel  Milburn",1,"Typist","Second Division","Duplicating & Multigraph Service",1887,1920,10,22,1924,9,1,"British"
"1439",11653,9340,"Ethel  Milburn",1,"Stenographer","Second Division","General Assemblies Staff",1887,1924,9,1,NA,NA,NA,"British"
"1440",11654,9327,"Kathleen Margaret Midwinter",1,"Shorthand Typist","Second Division","Staff Pensions Fund",1909,1935,9,9,1940,4,23,"British"
"1441",11655,9341,"F. Milburn",1,"Shorthand Typist","Second Division","Duplicating & Multigraph Service",NA,1921,9,1,NA,NA,NA,"British"
"1442",11661,9343,"Ida Milhan née Deponti",1,"Telephone Operator","Third Division","Auxiliary Staff",1894,1920,11,15,1940,1,31,"Swiss"
"1443",11662,9344,"George Douglas Millar",0,"Translator","First Division","Précis-Writing Department",1892,1920,9,25,1920,12,31,"British"
"1444",11663,9344,"George Douglas Millar",0,"Précis Writer","First Division","Précis-Writing Department",1892,1921,1,1,1931,12,31,"British"
"1445",11664,9344,"George Douglas Millar",0,"Reviser","Second Division","Précis-Writing Department",1892,1932,1,1,1938,11,15,"British"
"1446",11665,9344,"George Douglas Millar",0,"Head of Section","First Division","Précis-Writing Department",1892,1938,11,16,1940,1,31,"British"
"1447",11666,8614,"Ethel Hurst Flint",1,"Shorthand Typist","Second Division","Pool",1881,1930,4,1,1930,6,14,"British"
"1448",11667,9346,"Wilfred E. Miller",0,"Assistant","Second Division","Registry",1903,1920,10,12,1920,12,NA,"British"
"1449",11668,9347,"Jean Léon Marie Joseph Louis Millescamps",0,"Translator","First Division","Translation",1891,1926,8,16,1926,10,7,"French"
"1450",11669,9347,"Jean Léon Marie Joseph Louis Millescamps",0,"Précis Writer","First Division","Précis-Writing Department",1891,1926,10,8,1926,12,31,"French"
"1451",11670,12079,"Ethel Jane Crouch",1,"Shorthand Typist","Second Division","Pool",1884,1926,9,6,1926,9,25,"British"
"1452",11671,9348,"Louis Joseph Millet",0,"Cyclist","Third Division","Auxiliary Staff",1903,1922,5,12,1923,11,9,"French"
"1453",11672,9348,"Louis Joseph Millet",0,"Clerk","Second Division","Registry",1903,1945,8,1,1946,8,31,"French"
"1454",11673,9348,"Louis Joseph Millet",0,"Clerk","Second Division","Registry",1903,1934,1,1,1940,8,31,"French"
"1455",11674,9348,"Louis Joseph Millet",0,"Messenger","Second Division","Registry",1903,1929,1,1,1933,12,31,"French"
"1456",11675,9348,"Louis Joseph Millet",0,"Messenger","Second Division","Auxiliary Staff",1903,1925,5,1,1928,12,31,"French"
"1457",11676,9349,"Charles Michel Millioud",0,"Cleaner","Third Division","Auxiliary Staff",1889,1923,9,29,1940,6,30,"Swiss"
"1458",11677,9350,"Erwin  Minder",0,"Messenger","Second Division","Auxiliary Staff",1912,1936,9,14,1939,3,31,"Swiss"
"1459",11680,9353,"Phyllis Miron",1,"Copyist","Second Division","Duplicating & Multigraph Service",1907,1932,2,1,1932,10,15,"British"
"1460",11681,8958,"Ethel Mallinson",1,"Shorthand Typist","Second Division","Pool",NA,1920,11,20,NA,NA,NA,"British"
"1461",11682,10564,"Ethel May Venables",1,"Shorthand Typist","Second Division","Pool",1885,1920,10,14,1922,5,3,"British"
"1462",11683,10564,"Ethel May Venables",1,"Secretary Shorthand-Typist","Second Division","Pool",1885,1934,1,1,1940,1,31,"British"
"1463",11684,10281,"Ethel Smith",1,"Shorthand Typist","Second Division","Pool",1903,1930,9,10,1931,1,31,"British"
"1464",11685,10281,"Ethel Smith",1,"Shorthand Typist","Second Division","Pool",1903,1934,1,1,1937,9,15,"British"
"1465",11686,9357,"Willy Mohnsam",0,"Messenger","Second Division","Distribution of Documents",1908,1928,8,31,1928,9,29,"Swiss"
"1466",11687,9357,"Willy Mohnsam",0,"Messenger","Second Division","Distribution of Documents",1908,1928,11,1,1928,12,8,"Swiss"
"1467",11688,9357,"Willy Mohnsam",0,"Messenger","Second Division","Distribution of Documents",1908,1929,4,2,1936,2,23,"Swiss"
"1468",11689,9357,"Willy Mohnsam",0,"Acting Office-Keeper","Third Division","Distribution of Documents",1908,1936,2,24,1936,12,31,"Swiss"
"1469",11690,9357,"Willy Mohnsam",0,"Office Keeper","Third Division","Distribution of Documents",1908,1937,1,1,1940,1,31,"Swiss"
"1470",11691,9358,"Jean Mohr",1,"Messenger","Second Division","Auxiliary Staff",1925,1946,4,5,1946,4,18,"Swiss"
"1471",11692,9359,"Simone Marie Moine",1,"Telephone Operator","Third Division","Auxiliary Staff",1908,1929,7,8,1929,8,31,"French"
"1472",11693,10287,"Eva Elizabeth Snell",1,"Stenographer","Second Division","Pool",1892,1925,9,7,NA,NA,NA,"British"
"1473",11694,10207,"Eva Florence Scott",1,"Typist","Second Division","Pool",1900,1919,7,14,1921,1,NA,"British"
"1474",11695,8772,"Eva Gommes née Neill",1,"Shorthand Typist","Second Division","Pool",1908,1937,9,13,1937,9,30,"British"
"1475",11696,9361,"Marie Louise Molina",1,"Clerk","Second Division","Distribution of Documents",1907,1930,2,17,1930,3,15,"Swiss"
"1476",11697,9542,"Eva Jackson",1,"Shorthand Typist","Second Division","Pool",1910,1938,5,16,1940,11,30,"British"
"1477",11698,9361,"Marie Louise Molina",1,"Clerk","Second Division","Distribution of Documents",1907,1930,6,30,1930,9,9,"Swiss"
"1478",11699,9542,"Eva Jackson",1,"Shorthand Typist","Second Division","Pool",1910,1944,3,1,1946,7,31,"British"
"1479",11700,9361,"Marie Louise Molina",1,"Copyist","Second Division","Distribution of Documents",1907,1931,7,13,1931,8,31,"Swiss"
"1480",11701,9361,"Marie Louise Molina",1,"Clerk","Second Division","Distribution of Documents",1907,1931,9,1,1931,10,18,"Swiss"
"1481",11702,9361,"Marie Louise Molina",1,"Clerk","Second Division","Internal Administration",1907,1932,5,4,1932,12,20,"Swiss"
"1482",11703,9361,"Marie Louise Molina",1,"Clerk","Second Division","Information Section",1907,1933,1,6,1933,2,28,"Swiss"
"1483",11704,9361,"Marie Louise Molina",1,"Sorter","Third Division","Duplicating & Multigraph Service",1907,1935,9,4,1935,10,15,"Swiss"
"1484",11705,9361,"Marie Louise Molina",1,"Clerk","Second Division","Mandates Section",1907,1935,10,16,1935,11,6,"Swiss"
"1485",11706,9361,"Marie Louise Molina",1,"Clerk","Second Division","Internal Administration",1907,1936,9,14,1936,10,10,"Swiss"
"1486",11707,8623,"Evangelina Anne Forde",1,"Verbatim Reporter","Second Division","Pool",1905,1939,1,1,1940,6,9,"British"
"1487",11708,8623,"Evangelina Anne Forde",1,"Shorthand Typist","Second Division","Pool",1905,1935,5,1,1938,12,31,"British"
"1488",11718,9410,"Eveline Any Mulch",1,"Shorthand Typist","Second Division","Pool",1894,1931,6,19,1931,6,25,"British"
"1489",11719,9364,"Georges Monnard",0,"Cleaner","Third Division","Auxiliary Staff",1905,1936,9,15,1936,9,30,"Swiss"
"1490",11720,9364,"Georges Monnard",0,"Cleaner","Third Division","Auxiliary Staff",1905,1937,8,23,1937,10,5,"Swiss"
"1491",11721,9364,"Georges Monnard",0,"Cleaner","Third Division","Auxiliary Staff",1905,1936,9,15,1939,3,31,"Swiss"
"1492",11722,9365,"Jean Monnet",0,"Deputy Secretary General","First Division","Secretary-General's Office",1888,1919,6,10,1923,2,NA,"French"
"1493",11723,9366,"Lydia Monnet",1,"Cleaner","Third Division","Auxiliary Staff",1908,NA,NA,NA,NA,NA,NA,"Swiss"
"1494",11724,9367,"Alfred Francois Monod",0,"Head of Department","First Division","Précis-Writing Department",1877,1919,11,1,1921,6,30,"French"
"1495",11725,9368,"Elizabeth Monroe",1,"Précis Writer","First Division","Précis-Writing Department",1905,1931,3,16,1931,9,6,"British"
"1496",11726,9368,"Elizabeth Monroe",1,"Translator","First Division","Précis-Writing Department",1905,1931,9,7,1931,9,29,"British"
"1497",11727,9368,"Elizabeth Monroe",1,"Translator","First Division","Information Section",1905,1932,3,11,1932,9,18,"British"
"1498",11728,9368,"Elizabeth Monroe",1,"Assistant","Second Division","Information Section",1905,1932,9,19,1932,12,31,"British"
"1499",11729,9368,"Elizabeth Monroe",1,"Translator","First Division","Précis-Writing Department",1905,1933,9,26,1933,10,10,"British"
"1500",11730,9368,"Elizabeth Monroe",1,"Translator","First Division","Précis-Writing Department",1905,1935,9,10,1935,9,28,"British"
"1501",11731,9368,"Elizabeth Monroe",1,"Translator","First Division","Précis-Writing Department",1905,1936,9,23,1936,10,10,"British"
"1502",11732,9368,"Elizabeth Monroe",1,"Assistant","Second Division","Information Section",1905,1934,9,10,1934,9,28,"British"
"1503",11733,9369,"Capitaine Francois Monroe",0,"Secretary","First Division","Disarmament Section",1886,1920,8,1,1923,10,27,"French"
"1504",11735,9371,"Eliane Monteanu",1,"Translator","First Division","Translation",1893,1923,4,9,1940,5,17,"French"
"1505",11736,9371,"Eliane Monteanu",1,"Translator","First Division","Translation",1893,1943,10,19,1944,3,31,"French"
"1506",11737,9371,"Eliane Monteanu",1,"Translator","First Division","Translation",1893,1944,10,9,1946,7,31,"French"
"1507",11738,9371,"Eliane Monteanu",1,"Translator","First Division","Translation",1893,1946,9,9,1946,9,30,"French"
"1508",11739,9372,"Marcel Louis Bernard Montgenet",0,"Messenger","Second Division","Auxiliary Staff",1906,1926,3,2,1926,11,14,"French"
"1509",11740,9372,"Marcel Louis Bernard Montgenet",0,"Messenger","Second Division","Registry",1906,1928,4,10,1928,12,31,"French"
"1510",11741,9372,"Marcel Louis Bernard Montgenet",0,"Clerk","Second Division","Registry",1906,1929,1,1,1929,7,18,"French"
